OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_38353710747150020180828_SW_01,Sample-Routine,Water,,2018-08-28,10:52:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_38353710747150020180828_SW,,,,38.5935966000,-107.7881153000,USGS_NFM_7.1.2,11NPSWRD_WQX,Sample Collection as Per U.S. Geological Survey National Field Manual 7.1.2,"Field procedure used to collect eColi samples  Myers, D.N., Stoeckel, D.M., Bushon, R.N., Francy, D.S., and Brady, A.M.G.; 2004; Fecal indicator bacteria (ver. 2.1) in U.S. Geological Survey Techniques of Water-Resources Investigations; U.S. Geological Survey; Book 9 Ch A7 Sec 7.1",Water Bottle,STORET-822921278,,,Escherichia coli,Unfiltered,66.3,MPN/100mL,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5584/,Black Canyon of the Gunnison National Park and Curecanti NRA,,,,,,,,2020-01-31T17:43:31,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_38341810747140120180522_FW_01,Field Msr/Obs,Water,,2018-05-22,08:18:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_38341810747140120180522_FW,,,,38.5716523000,-107.7878374000,USGS_NFM_6.02,11NPSWRD_WQX,Sample Collection as Per U.S. Geological Survey National Field Manual 6.02,"NPS00025, NPS00300, NPS00301, NPS00400, NPS00094, NPS00010, and NPS99872 followed this manual for field measured water quality properties.  Wilde, F.D.; 2008; Guidelines for field-measured water-quality properties (ver. 2.0): U.S. Geological Survey Techniques of Water-Resources Investigations; U.S. Geological Survey; Book 9 Ch 6, Sec 6.0",Water Bottle,STORET-822919050,,,Dissolved oxygen (DO),Unfiltered,9.05,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,CURE_HYDROLAB_MS5,11NPSWRD_WQX,Hydrolab MS5 Multiprobe with LDO Sensor,,,,,,,,,,,2020-01-31T17:42:53,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_38341810747140120180828_FW_01,Field Msr/Obs,Water,,2018-08-28,08:20:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_38341810747140120180828_FW,,,,38.5716523000,-107.7878374000,USGS_NFM_6.02,11NPSWRD_WQX,Sample Collection as Per U.S. Geological Survey National Field Manual 6.02,"NPS00025, NPS00300, NPS00301, NPS00400, NPS00094, NPS00010, and NPS99872 followed this manual for field measured water quality properties.  Wilde, F.D.; 2008; Guidelines for field-measured water-quality properties (ver. 2.0): U.S. Geological Survey Techniques of Water-Resources Investigations; U.S. Geological Survey; Book 9 Ch 6, Sec 6.0",Water Bottle,STORET-822919132,,,Dissolved oxygen (DO),Unfiltered,8.13,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,CURE_HYDROLAB_MS5,11NPSWRD_WQX,Hydrolab MS5 Multiprobe with LDO Sensor,,,,,,,,,,,2020-01-31T17:42:54,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_38341810747140120180717_FW_01,Field Msr/Obs,Water,,2018-07-17,08:05:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_38341810747140120180717_FW,,,,38.5716523000,-107.7878374000,USGS_NFM_6.02,11NPSWRD_WQX,Sample Collection as Per U.S. Geological Survey National Field Manual 6.02,"NPS00025, NPS00300, NPS00301, NPS00400, NPS00094, NPS00010, and NPS99872 followed this manual for field measured water quality properties.  Wilde, F.D.; 2008; Guidelines for field-measured water-quality properties (ver. 2.0): U.S. Geological Survey Techniques of Water-Resources Investigations; U.S. Geological Survey; Book 9 Ch 6, Sec 6.0",Water Bottle,STORET-822919112,,,pH,Unfiltered,8.06,None,,Final,,Actual,,,,,,,,,,,,,,,,,,,,CURE_HYDROLAB_MS5,11NPSWRD_WQX,Hydrolab MS5 Multiprobe with LDO Sensor,,,,,,,,,,,2020-01-31T17:42:54,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_38341810747140120180717_SW,Sample-Routine,Water,,2018-07-17,08:05:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_38341810747140120180717_SW,,,,38.5716523000,-107.7878374000,USGS_NFM_7.1.2,11NPSWRD_WQX,Sample Collection as Per U.S. Geological Survey National Field Manual 7.1.2,"Field procedure used to collect eColi samples  Myers, D.N., Stoeckel, D.M., Bushon, R.N., Francy, D.S., and Brady, A.M.G.; 2004; Fecal indicator bacteria (ver. 2.1) in U.S. Geological Survey Techniques of Water-Resources Investigations; U.S. Geological Survey; Book 9 Ch A7 Sec 7.1",Water Bottle,STORET-822919113,,,Escherichia coli,Unfiltered,261.3,MPN/100mL,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5584/,Black Canyon of the Gunnison National Park and Curecanti NRA,,,,,,,,2020-01-31T17:42:54,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201806121112,Sample-Routine,Water,,2018-06-12,11:12:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201806121112,,,,38.5935966000,-107.7881153000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822921238,,,Silica,Dissolved,23.8,mg/L,,Final,,Actual,,,,,,,,,,Reported Value: 23.81,,,,,,,,,,I1472,USDOI/USGS,Metals in Water by ICP,,,"USGS-National Water Quality Lab, Denver, CO",2018-07-30,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-BLCA_383537107471500201806121112/results/822921238/resdetectqntlmts,Method Detection Level,0.018,mg/L,,2020-01-31T17:43:30,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_38353710747150020180717_FW_01,Field Msr/Obs,Water,,2018-07-17,10:35:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_38353710747150020180717_FW,,,,38.5935966000,-107.7881153000,USGS_NFM_6.02,11NPSWRD_WQX,Sample Collection as Per U.S. Geological Survey National Field Manual 6.02,"NPS00025, NPS00300, NPS00301, NPS00400, NPS00094, NPS00010, and NPS99872 followed this manual for field measured water quality properties.  Wilde, F.D.; 2008; Guidelines for field-measured water-quality properties (ver. 2.0): U.S. Geological Survey Techniques of Water-Resources Investigations; U.S. Geological Survey; Book 9 Ch 6, Sec 6.0",Water Bottle,STORET-822921252,,,Dissolved oxygen saturation,Unfiltered,108.2,%,,Final,,Actual,,,,,,,,,,,,,,,,,,,,CURE_HYDROLAB_MS5,11NPSWRD_WQX,Hydrolab MS5 Multiprobe with LDO Sensor,,,,,,,,,,,2020-01-31T17:43:30,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_38341810747140120180828_FW,Field Msr/Obs,Water,,2018-08-28,08:20:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_38341810747140120180828_FW,,,,38.5716523000,-107.7878374000,,,,,,STORET-822919129,,,Flow,,2.981,ft3/sec,,Final,,Actual,,,,,,,,,,,,,,,,,,,,CURE_SONTEK_FLOW,11NPSWRD_WQX,Sontek Flowtracker,,,,,,,,,,,2020-01-31T17:42:54,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201805221135,Sample-Routine,Water,,2018-05-22,11:35:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201805221135,,,,38.5935966000,-107.7881153000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822921207,,as SO4,Sulfate,Dissolved,261,mg/L,D,Final,,Actual,,,,,,,,,,Reported Value: 261.488; Qualifier: d,,,,,,,,,,I2057,USDOI/USGS,I-2057 ~ Anions in Water by Ion Chromatography,,https://www.nemi.gov/methods/method_summary/5536/,"USGS-National Water Quality Lab, Denver, CO",2018-06-08,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-BLCA_383537107471500201805221135/results/822921207/resdetectqntlmts,Method Detection Level,0.02,mg/L,,2020-01-31T17:43:29,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_38341810747140120180612_FW,Field Msr/Obs,Water,,2018-06-12,08:44:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_38341810747140120180612_FW,,,,38.5716523000,-107.7878374000,,,,,,STORET-822919077,,,Flow,,2.106,ft3/sec,,Final,,Actual,,,,,,,,,,,,,,,,,,,,CURE_SONTEK_FLOW,11NPSWRD_WQX,Sontek Flowtracker,,,,,,,,,,,2020-01-31T17:42:53,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201805220818,Sample-Routine,Water,,2018-05-22,08:18:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201805220818,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822919073,Not Detected,,Zinc,Dissolved,,ug/L,,Final,,Actual,,,,,,,,,,Reported Value: 3.805,,,,,,,,,,I1472,USDOI/USGS,Metals in Water by ICP,,,"USGS-National Water Quality Lab, Denver, CO",2018-07-17,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-BLCA_383418107471401201805220818/results/822919073/resdetectqntlmts,Method Detection Level,4,ug/L,,2020-01-31T17:42:53,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201808281052,Sample-Routine,Water,,2018-08-28,10:52:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201808281052,,,,38.5935966000,-107.7881153000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822921287,,,Sodium,Dissolved,36.1,mg/L,,Final,,Actual,,,,,,,,,,Reported Value: 36.1,,,,,,,,,,I1472,USDOI/USGS,Metals in Water by ICP,,,"USGS-National Water Quality Lab, Denver, CO",2018-10-04,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-BLCA_383537107471500201808281052/results/822921287/resdetectqntlmts,Method Detection Level,0.4,mg/L,,2020-01-31T17:43:31,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201805221135,Sample-Routine,Water,,2018-05-22,11:35:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201805221135,,,,38.5935966000,-107.7881153000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822921199,,as N,Total Kjeldahl nitrogen (Organic N & NH3),Unfiltered,0.26,mg/L,,Final,,Actual,,,,,,,,,,Reported Value: 0.262,,,,,,,,,,I-4515-91,USDOI/USGS,"Ammonium plus organic nitrogen, total",,https://www.nemi.gov/methods/method_summary/8940/,"USGS-National Water Quality Lab, Denver, CO",2018-06-06,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-BLCA_383537107471500201805221135/results/822921199/resdetectqntlmts,Method Detection Level,0.07,mg/L,,2020-01-31T17:43:29,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_38341810747140120180612_FW_01,Field Msr/Obs,Water,,2018-06-12,08:44:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_38341810747140120180612_FW,,,,38.5716523000,-107.7878374000,USGS_NFM_6.02,11NPSWRD_WQX,Sample Collection as Per U.S. Geological Survey National Field Manual 6.02,"NPS00025, NPS00300, NPS00301, NPS00400, NPS00094, NPS00010, and NPS99872 followed this manual for field measured water quality properties.  Wilde, F.D.; 2008; Guidelines for field-measured water-quality properties (ver. 2.0): U.S. Geological Survey Techniques of Water-Resources Investigations; U.S. Geological Survey; Book 9 Ch 6, Sec 6.0",Water Bottle,STORET-822919078,,,"Temperature, water",Unfiltered,11.06,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,CURE_HYDROLAB_MS5,11NPSWRD_WQX,Hydrolab MS5 Multiprobe with LDO Sensor,,,,,,,,,,,2020-01-31T17:42:53,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_38341810747140120180828_SW_02,Sample-Routine,Water,,2018-08-28,08:20:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_38341810747140120180828_SW,,,,38.5716523000,-107.7878374000,USGS_NFM_6.6.3,11NPSWRD_WQX,Sample Collection as Per U.S. Geological Survey National Field Manual 6.6.3,"Wilde, F.D.; 2008; Guidelines for field-measured water-quality properties (ver. 2.0): U.S. Geological Survey Techniques of Water-Resources Investigations; U.S. Geological Survey; Book 9 Ch 6, Sec 6.0",Water Bottle,STORET-822919137,,,"Alkalinity, total",Dissolved,274.5,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,BLCA_TT061,11NPSWRD_WQX,"Alkalinity, inflection-point titration method (incremental titration method), Hach digital titrator",,,Black Canyon of the Gunnison National Park and Curecanti NRA,,,,,,,,2020-01-31T17:42:55,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201805220818,Sample-Routine,Water,,2018-05-22,08:18:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201805220818,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822919057,,as N,Nitrite,Dissolved,0.00184,mg/L,J-R,Final,,Actual,,,,,,,,,,Reported Value: 0.00184; Qualifier: n,,,,,,,,,,BLCA_DZ001,11NPSWRD_WQX,"Nitrite, filtered water, discrete analyzer, diazotization and colorimetry",,,"USGS-National Water Quality Lab, Denver, CO",2018-06-05,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-BLCA_383418107471401201805220818/results/822919057/resdetectqntlmts,Method Detection Level,0.001,mg/L,,2020-01-31T17:42:53,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201805221135,Sample-Routine,Water,,2018-05-22,11:35:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201805221135,,,,38.5935966000,-107.7881153000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822921201,,as P,"Total Phosphorus, mixed forms",Unfiltered,0.0284,mg/L,,Final,,Actual,,,,,,,,,,Reported Value: 0.0284,,,,,,,,,,365.1,USEPA,Phosphorus by Colorimetry,,https://www.nemi.gov/methods/method_summary/4823/,"USGS-National Water Quality Lab, Denver, CO",2018-06-14,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-BLCA_383537107471500201805221135/results/822921201/resdetectqntlmts,Method Detection Level,0.004,mg/L,,2020-01-31T17:43:29,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201805221135,Sample-Routine,Water,,2018-05-22,11:35:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201805221135,,,,38.5935966000,-107.7881153000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822921205,,,Potassium,Dissolved,4.6,mg/L,,Final,,Actual,,,,,,,,,,Reported Value: 4.556,,,,,,,,,,3120,APHA,Metals in Water by ICP,,,"USGS-National Water Quality Lab, Denver, CO",2018-07-17,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-BLCA_383537107471500201805221135/results/822921205/resdetectqntlmts,Method Detection Level,0.1,mg/L,,2020-01-31T17:43:29,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_38353710747150020180522_FW_01,Field Msr/Obs,Water,,2018-05-22,10:42:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_38353710747150020180522_FW,,,,38.5935966000,-107.7881153000,USGS_NFM_6.02,11NPSWRD_WQX,Sample Collection as Per U.S. Geological Survey National Field Manual 6.02,"NPS00025, NPS00300, NPS00301, NPS00400, NPS00094, NPS00010, and NPS99872 followed this manual for field measured water quality properties.  Wilde, F.D.; 2008; Guidelines for field-measured water-quality properties (ver. 2.0): U.S. Geological Survey Techniques of Water-Resources Investigations; U.S. Geological Survey; Book 9 Ch 6, Sec 6.0",Water Bottle,STORET-822921191,,,Specific conductance,Unfiltered,862.9,uS/cm,,Final,,Actual,,,25 Deg C,,,,,,,,,,,,,,,,,CURE_HYDROLAB_MS5,11NPSWRD_WQX,Hydrolab MS5 Multiprobe with LDO Sensor,,,,,,,,,,,2020-01-31T17:43:29,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383537107471500201807171035,Sample-Routine,Water,,2018-07-17,10:35:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383537107471500,"RED ROCK CANYON AT MOUTH NEAR MONTROSE, CO",Organization ActivityID=BLCA_383537107471500201807171035,,,,38.5935966000,-107.7881153000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822921257,Not Detected,as N,Ammonia,Dissolved,,mg/L,,Final,,Actual,,,,,,,,,,Reported Value: 0.00336,,,,,,,,,,BLCA_SHC02,11NPSWRD_WQX,"Ammonia, wf, DA sal/hypo (NWQL)",,,"USGS-National Water Quality Lab, Denver, CO",2018-08-02,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-BLCA_383537107471500201807171035/results/822921257/resdetectqntlmts,Method Detection Level,0.01,mg/L,,2020-01-31T17:43:30,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_383418107471401201807170805,Sample-Routine,Water,,2018-07-17,08:05:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_383418107471401201807170805,,,,38.5716523000,-107.7878374000,NPS_MISSING,11NPSWRD_WQX,Procedure not Required when Result was Entered into National Database,Specific field gear name added by NPSTORET.,Miscellaneous (Other),STORET-822919115,,as N,Ammonia,Dissolved,0.0117,mg/L,J-R,Final,,Actual,,,,,,,,,,Reported Value: 0.01171; Qualifier: n,,,,,,,,,,BLCA_SHC02,11NPSWRD_WQX,"Ammonia, wf, DA sal/hypo (NWQL)",,,"USGS-National Water Quality Lab, Denver, CO",2018-08-02,,https://www.waterqualitydata.us/data/providers/STORET/organizations/11NPSWRD_WQX/activities/11NPSWRD_WQX-BLCA_383418107471401201807170805/results/822919115/resdetectqntlmts,Method Detection Level,0.01,mg/L,,2020-01-31T17:42:54,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-BLCA_38341810747140120180717_FW_01,Field Msr/Obs,Water,,2018-07-17,08:05:00,MDT,,,,,,,,,,,,BLCA_CURE_WQ,Black Canyon of the Gunnison National Park and Curecanti National Recreation Area Water Quality Monitoring,,11NPSWRD_WQX-BLCA_383418107471401,"RED ROCK CANYON NEAR NPS BOUNDARY NEAR MONTROSE,CO",Organization ActivityID=BLCA_38341810747140120180717_FW,,,,38.5716523000,-107.7878374000,USGS_NFM_6.02,11NPSWRD_WQX,Sample Collection as Per U.S. Geological Survey National Field Manual 6.02,"NPS00025, NPS00300, NPS00301, NPS00400, NPS00094, NPS00010, and NPS99872 followed this manual for field measured water quality properties.  Wilde, F.D.; 2008; Guidelines for field-measured water-quality properties (ver. 2.0): U.S. Geological Survey Techniques of Water-Resources Investigations; U.S. Geological Survey; Book 9 Ch 6, Sec 6.0",Water Bottle,STORET-822919108,,,"Temperature, water",Unfiltered,14.32,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,CURE_HYDROLAB_MS5,11NPSWRD_WQX,Hydrolab MS5 Multiprobe with LDO Sensor,,,,,,,,,,,2020-01-31T17:42:54,STORET
