OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1001.002M,Sample-Routine,Water,Surface Water,2010-12-21,13:30:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1001,little Medano Cr - Control,,,,,37.8091000000,-105.5067000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913800447,,,Aluminum,Dissolved,0,ug/L,U,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-02,,,,,,,2021-09-22T20:38:48,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1001.002M,Sample-Routine,Water,Surface Water,2010-12-21,13:30:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1001,little Medano Cr - Control,,,,,37.8091000000,-105.5067000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913800452,,,Zinc,Total,0,ug/L,U,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-02,,,,,,,2021-09-22T20:38:48,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1003.002M,Sample-Routine,Water,Surface Water,2010-12-21,16:00:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1003,Medano Cr - Site 2,,,,,37.7956000000,-105.5047000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913801394,,,Lead,Total,0,ug/L,U,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-03,,,,,,,2021-09-22T20:38:52,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1001.001M,Sample-Routine,Water,Surface Water,2010-11-19,10:45:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1001,little Medano Cr - Control,,,,,37.8091000000,-105.5067000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913800428,,,Manganese,Total,6.3,ug/L,,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-02,,,,,,,2021-09-22T20:38:47,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1003.002,Sample-Routine,Water,Surface Water,2010-12-21,16:00:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1003,Medano Cr - Site 2,,,,,37.7956000000,-105.5047000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913160758,,as CaCO3,"Alkalinity, total",,50,mg/L,,Validated,,Actual,,,,,,,,,,,,,,,,,,,,310.1,USEPA,Alkalinity by Titration,,https://www.nemi.gov/methods/method_summary/5230/,,2010-12-21,,,,,,,2021-09-22T18:32:18,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1003.002M,Sample-Routine,Water,Surface Water,2010-12-21,16:00:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1003,Medano Cr - Site 2,,,,,37.7956000000,-105.5047000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913801387,,,Copper,Dissolved,0,ug/L,U,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-03,,,,,,,2021-09-22T20:38:52,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1001.001M,Sample-Routine,Water,Surface Water,2010-11-19,10:45:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1001,little Medano Cr - Control,,,,,37.8091000000,-105.5067000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913800420,,,Iron,Total,52,ug/L,,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-02,,,,,,,2021-09-22T20:38:47,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1003.002,Sample-Routine,Water,Surface Water,2010-12-21,16:00:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1003,Medano Cr - Site 2,,,,,37.7956000000,-105.5047000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913160754,,,Dissolved oxygen (DO),,9.9,mg/L,,Validated,,Actual,,,,,,,,,,,,,,,,,,,,360.2,USEPA,Dissolved Oxygen by Winkler Technique,,https://www.nemi.gov/methods/method_summary/5253/,,2010-12-21,,,,,,,2021-09-22T18:32:18,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1001.001,Sample-Routine,Water,Surface Water,2010-11-19,10:45:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1001,little Medano Cr - Control,,,,,37.8091000000,-105.5067000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913160522,,,pH,,7.74,None,,Validated,,Actual,,,,,,,,,,,,,,,,,,,,150.1,USEPA,pH,,https://www.nemi.gov/methods/method_summary/4685/,,2010-11-19,,,,,,,2021-09-22T18:32:17,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-201120140_20101020_F-MSR/OBS,Field Msr/Obs,Water,Surface Water,2010-10-20,10:46:00,MDT,,,,,,,,,,,,SWMN,Data collected as part of the WQCD Surface Water Monitoring Program,CDPHE-WQCD,21COL001_WQX-8530,SAND CREEK NEAR LIBERTY,Collection Number:201120140,,,,37.8429300000,-105.5833500000,MULTI-PROBE_2,21COL001_WQX,Field Measurements using a multi-probe meter,,Probe/Sensor,STORET-896984531,,,"Temperature, water",,5.43,deg C,,Final,,Actual,,,,,,,,,,Fieldlogs\2011\Adam\138-144\201120140.pdf,,,,,,,,,,170.1,USEPA,Temperature,,https://www.nemi.gov/methods/method_summary/5216/,,2010-10-20,,,,,,,2021-05-28T00:29:00,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1003.002,Sample-Routine,Water,Surface Water,2010-12-21,16:00:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1003,Medano Cr - Site 2,,,,,37.7956000000,-105.5047000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913160759,,,Dissolved oxygen saturation,,69,%,,Validated,,Actual,,,,,,,,,,,,,,,,,,,,360.2,USEPA,Dissolved Oxygen by Winkler Technique,,https://www.nemi.gov/methods/method_summary/5253/,,2010-12-21,,,,,,,2021-09-22T18:32:18,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1001.002M,Sample-Routine,Water,Surface Water,2010-12-21,13:30:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1001,little Medano Cr - Control,,,,,37.8091000000,-105.5067000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913800450,,,Selenium,Total,0,ug/L,U,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-02,,,,,,,2021-09-22T20:38:48,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1001.001M,Sample-Routine,Water,Surface Water,2010-11-19,10:45:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1001,little Medano Cr - Control,,,,,37.8091000000,-105.5067000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913800419,,,Copper,Dissolved,0,ug/L,U,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-02,,,,,,,2021-09-22T20:38:47,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1003.002M,Sample-Routine,Water,Surface Water,2010-12-21,16:00:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1003,Medano Cr - Site 2,,,,,37.7956000000,-105.5047000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913801399,,,Lead,Dissolved,0,ug/L,U,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-03,,,,,,,2021-09-22T20:38:52,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1001.001M,Sample-Routine,Water,Surface Water,2010-11-19,10:45:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1001,little Medano Cr - Control,,,,,37.8091000000,-105.5067000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913800421,,,Sodium,Total,2067,ug/L,,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-02,,,,,,,2021-09-22T20:38:47,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1001.001M,Sample-Routine,Water,Surface Water,2010-11-19,10:45:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1001,little Medano Cr - Control,,,,,37.8091000000,-105.5067000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913800416,,,Lead,Total,0,ug/L,U,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-02,,,,,,,2021-09-22T20:38:47,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1001.001M,Sample-Routine,Water,Surface Water,2010-11-19,10:45:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1001,little Medano Cr - Control,,,,,37.8091000000,-105.5067000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913800432,,,Zinc,Total,0,ug/L,U,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-02,,,,,,,2021-09-22T20:38:47,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1001.001M,Sample-Routine,Water,Surface Water,2010-11-19,10:45:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1001,little Medano Cr - Control,,,,,37.8091000000,-105.5067000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913800435,,,Iron,Dissolved,22,ug/L,,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-02,,,,,,,2021-09-22T20:38:47,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-201120068-20100812-S-ROUTINE,Sample-Routine,Water,Surface Water,2010-08-12,12:45:00,MDT,,,,,,,,,,,,SWMN,Data collected as part of the WQCD Surface Water Monitoring Program,CDPHE-WQCD,21COL001_WQX-8530,SAND CREEK NEAR LIBERTY,Collection Number: 201120068; Activity Comments:,,,,37.8429300000,-105.5833500000,STREAM_1,21COL001_WQX,WQCD Stream Sampling Procedure,,Water Sampler (Other),STORET-953713202,,as SO4,Sulfate,Total,6,mg/L,,Final,,Actual,,,,,,,,,,Lab ID: ENV-2010009966-001-A,,,,,,,,,,300(A),USEPA,300 A  ~ Inorganic Anions by Ion Chromatography,,,LSD,2010-08-12,,,,,,,2022-10-12T19:19:04,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1003.001M,Sample-Routine,Water,Surface Water,2010-11-19,14:15:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1003,Medano Cr - Site 2,,,,,37.7956000000,-105.5047000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913801348,,,Cadmium,Total,0,ug/L,U,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-03,,,,,,,2021-09-22T20:38:52,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-201120068-20100812-S-ROUTINE,Sample-Routine,Water,Surface Water,2010-08-12,12:45:00,MDT,,,,,,,,,,,,SWMN,Data collected as part of the WQCD Surface Water Monitoring Program,CDPHE-WQCD,21COL001_WQX-8530,SAND CREEK NEAR LIBERTY,Collection Number: 201120068; Activity Comments:,,,,37.8429300000,-105.5833500000,STREAM_1,21COL001_WQX,WQCD Stream Sampling Procedure,,Water Sampler (Other),STORET-953713191,Not Detected,,Zinc,Dissolved,,ug/L,U,Final,,Actual,,,,,,,,,,Lab ID: ENV-2010009966-001-A,,,,,,,,,,200.7(W),USEPA,200.7 W  ~ Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,LSD,2010-08-12,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21COL001_WQX/activities/21COL001_WQX-201120068-20100812-S-ROUTINE/results/953713191/resdetectqntlmts,Lower Reporting Limit,10,ug/L,,2022-10-12T19:19:04,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1003.001M,Sample-Routine,Water,Surface Water,2010-11-19,14:15:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1003,Medano Cr - Site 2,,,,,37.7956000000,-105.5047000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913801370,,,Aluminum,Dissolved,0,ug/L,U,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-03,,,,,,,2021-09-22T20:38:52,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1003.001M,Sample-Routine,Water,Surface Water,2010-11-19,14:15:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1003,Medano Cr - Site 2,,,,,37.7956000000,-105.5047000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913801357,,,Potassium,Total,1001,ug/L,,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-03,,,,,,,2021-09-22T20:38:52,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1003.002M,Sample-Routine,Water,Surface Water,2010-12-21,16:00:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1003,Medano Cr - Site 2,,,,,37.7956000000,-105.5047000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913801378,,,Potassium,Total,969,ug/L,,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-03,,,,,,,2021-09-22T20:38:52,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1003.001M,Sample-Routine,Water,Surface Water,2010-11-19,14:15:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1003,Medano Cr - Site 2,,,,,37.7956000000,-105.5047000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913801359,,,Zinc,Dissolved,0,ug/L,U,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-03,,,,,,,2021-09-22T20:38:52,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1003.002M,Sample-Routine,Water,Surface Water,2010-12-21,16:00:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1003,Medano Cr - Site 2,,,,,37.7956000000,-105.5047000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913801374,,,Magnesium,Dissolved,3703,ug/L,,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-03,,,,,,,2021-09-22T20:38:52,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1001.001M,Sample-Routine,Water,Surface Water,2010-11-19,10:45:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1001,little Medano Cr - Control,,,,,37.8091000000,-105.5067000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913800425,,,Calcium,Dissolved,13423,ug/L,,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-02,,,,,,,2021-09-22T20:38:47,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1001.002M,Sample-Routine,Water,Surface Water,2010-12-21,13:30:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1001,little Medano Cr - Control,,,,,37.8091000000,-105.5067000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913800443,,,Manganese,Dissolved,5.9,ug/L,,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-02,,,,,,,2021-09-22T20:38:48,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1001.001M,Sample-Routine,Water,Surface Water,2010-11-19,10:45:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1001,little Medano Cr - Control,,,,,37.8091000000,-105.5067000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913800437,,,Lead,Dissolved,0,ug/L,U,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-02,,,,,,,2021-09-22T20:38:47,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-201120140_20101020_S-ROUTINE,Sample-Routine,Water,Surface Water,2010-10-20,10:46:00,MDT,,,,,,,,,,,,SWMN,Data collected as part of the WQCD Surface Water Monitoring Program,CDPHE-WQCD,21COL001_WQX-8530,SAND CREEK NEAR LIBERTY,Collection Number:201120140,,,,37.8429300000,-105.5833500000,STREAM_1,21COL001_WQX,WQCD Stream Sampling Procedure,,Water Sampler (Other),STORET-949491822,Not Detected,,Cadmium,Dissolved,,ug/L,U,Final,,Actual,,,,,,,,,,ENV-2010013554-001-A,,,,,,,,,,200.8(W),USEPA,200.8 W  ~ Metals in Waters by ICP/MS,,https://www.nemi.gov/methods/method_summary/4665/,LSD,2010-10-22,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21COL001_WQX/activities/21COL001_WQX-201120140_20101020_S-ROUTINE/results/949491822/resdetectqntlmts,Lower Reporting Limit,0.6,ug/L,,2022-08-23T14:20:22,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1003.001,Sample-Routine,Water,Surface Water,2010-11-19,14:15:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1003,Medano Cr - Site 2,,,,,37.7956000000,-105.5047000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913160747,,,Dissolved oxygen (DO),,9.9,mg/L,,Validated,,Actual,,,,,,,,,,,,,,,,,,,,360.2,USEPA,Dissolved Oxygen by Winkler Technique,,https://www.nemi.gov/methods/method_summary/5253/,,2010-11-19,,,,,,,2021-09-22T18:32:18,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1003.001M,Sample-Routine,Water,Surface Water,2010-11-19,14:15:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1003,Medano Cr - Site 2,,,,,37.7956000000,-105.5047000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913801360,,,Magnesium,Total,3930,ug/L,,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-03,,,,,,,2021-09-22T20:38:52,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1003.002M,Sample-Routine,Water,Surface Water,2010-12-21,16:00:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1003,Medano Cr - Site 2,,,,,37.7956000000,-105.5047000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913801383,,,Aluminum,Dissolved,0,ug/L,U,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-03,,,,,,,2021-09-22T20:38:52,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-201120140_20101020_S-ROUTINE,Sample-Routine,Water,Surface Water,2010-10-20,10:46:00,MDT,,,,,,,,,,,,SWMN,Data collected as part of the WQCD Surface Water Monitoring Program,CDPHE-WQCD,21COL001_WQX-8530,SAND CREEK NEAR LIBERTY,Collection Number:201120140,,,,37.8429300000,-105.5833500000,STREAM_1,21COL001_WQX,WQCD Stream Sampling Procedure,,Water Sampler (Other),STORET-949491816,,,Manganese,Dissolved,3,ug/L,,Final,,Actual,,,,,,,,,,ENV-2010013554-001-A,,,,,,,,,,200.7(W),USEPA,200.7 W  ~ Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,LSD,2010-10-22,,,,,,,2022-08-23T14:20:22,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-201120068-20100812-S-ROUTINE,Sample-Routine,Water,Surface Water,2010-08-12,12:45:00,MDT,,,,,,,,,,,,SWMN,Data collected as part of the WQCD Surface Water Monitoring Program,CDPHE-WQCD,21COL001_WQX-8530,SAND CREEK NEAR LIBERTY,Collection Number: 201120068; Activity Comments:,,,,37.8429300000,-105.5833500000,STREAM_1,21COL001_WQX,WQCD Stream Sampling Procedure,,Water Sampler (Other),STORET-953713197,,,Iron,Total Recoverable,30,ug/L,,Final,,Actual,,,,,,,,,,Lab ID: ENV-2010009966-001-A,,,,,,,,,,200.7(W),USEPA,200.7 W  ~ Metals in Water by ICP-AES,,https://www.nemi.gov/methods/method_summary/4690/,LSD,2010-08-12,,,,,,,2022-10-12T19:19:04,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1003.002M,Sample-Routine,Water,Surface Water,2010-12-21,16:00:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1003,Medano Cr - Site 2,,,,,37.7956000000,-105.5047000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913801388,,,Selenium,Total,0,ug/L,U,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-03,,,,,,,2021-09-22T20:38:52,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-8529-20100701-S-ROUTINE,Sample-Routine,Water,Surface Water,2010-07-01,00:00:00,MDT,,,,,,,,,,,,BIOHAB,Biohabitat Assessment Water Quality Samples,CDPHE-WQCD,21COL001_WQX-8529,MEDANO CREEK AT FLUME AT SAND DUNES NP,,,,,37.7977170000,-105.5026850000,STREAM_1_WQX,21COL001_WQX,WQCD Stream Sampling Procedure,,Water Sampler (Other),STORET-935347818,,,Ash Free Dry Mass,None,1.43,mg/cm2,,Final,,Actual,,,,,,,,,,,,,,,,,,,,10300-D,APHA,10300 D ~ Periphyton Primary Productivity,,,CU-CIRES,,,,,,,,2022-04-06T16:43:58,STORET
21COL001_WQX,Colorado Dept. of Public Health & Environment-WQCD,21COL001_WQX-201120068-20100812-S-ROUTINE,Sample-Routine,Water,Surface Water,2010-08-12,12:45:00,MDT,,,,,,,,,,,,SWMN,Data collected as part of the WQCD Surface Water Monitoring Program,CDPHE-WQCD,21COL001_WQX-8530,SAND CREEK NEAR LIBERTY,Collection Number: 201120068; Activity Comments:,,,,37.8429300000,-105.5833500000,STREAM_1,21COL001_WQX,WQCD Stream Sampling Procedure,,Water Sampler (Other),STORET-953713194,,as CaCO3,"Alkalinity, total",Total,30,mg/L,,Final,,Actual,,,,,,,,,,Lab ID: ENV-2010009966-001-A,,,,,,,,,,2320,APHA,Alkalinity in Water by Titration,,,LSD,2010-08-12,,,,,,,2022-10-12T19:19:04,STORET
CORIVWCH_WQX,Colorado River Watch,CORIVWCH_WQX-1003.001M,Sample-Routine,Water,Surface Water,2010-11-19,14:15:00,MST,,,,,,,,,,,,1,Colorado River Watch,,CORIVWCH_WQX-1003,Medano Cr - Site 2,,,,,37.7956000000,-105.5047000000,SM 1060B,CORIVWCH_WQX,SM 1060B,,Water Bottle,STORET-913801364,,,Zinc,Total,0,ug/L,U,Validated,,Actual,,,,,,,,,,,,,,,,,,,,200.15,USEPA,Metals in Water by Nebulization and ICP-AES,,,,2011-03-03,,,,,,,2021-09-22T20:38:52,STORET
